path,label_original,resolution,height,width,class,category,type,label,abs_path,max_live_sim,paired_live_path
Data-train/10747.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10747.png,0.98264873,Data-train/21961.png
Data-train/10748.png,2_1_1,468x468,468,468,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10748.png,0.9495398,Data-train/22055.png
Data-train/10749.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10749.png,0.9662018,Data-train/22333.png
Data-train/10751.png,2_1_0,464x464,464,464,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10751.png,0.99457276,Data-train/22050.png
Data-train/10752.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10752.png,0.9437358,Data-train/21722.png
Data-train/10754.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10754.png,0.9291117,Data-train/22145.png
Data-train/10755.png,2_1_0,608x608,608,608,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10755.png,0.9984654,Data-train/21606.png
Data-train/10756.png,2_1_0,613x613,613,613,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10756.png,0.99999374,Data-train/22233.png
Data-train/10757.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10757.png,0.99169445,Data-train/21613.png
Data-train/10759.png,2_1_0,499x499,499,499,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10759.png,0.9050567,Data-train/21709.png
Data-train/10761.png,2_1_1,710x710,710,710,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10761.png,0.9633684,Data-train/21575.png
Data-train/10763.png,2_1_0,337x337,337,337,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10763.png,0.9014996,Data-train/22175.png
Data-train/10767.png,2_1_0,395x395,395,395,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10767.png,0.9999039,Data-train/21728.png
Data-train/10769.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10769.png,0.9811288,Data-train/21904.png
Data-train/10770.png,2_1_0,282x282,282,282,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10770.png,0.9048438,Data-train/21796.png
Data-train/10771.png,2_1_0,478x478,478,478,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10771.png,0.9759409,Data-train/22337.png
Data-train/10772.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10772.png,0.9166322,Data-train/21640.png
Data-train/10774.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10774.png,0.919621,Data-train/22063.png
Data-train/10777.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10777.png,0.9012604,Data-train/21628.png
Data-train/10778.png,2_1_0,344x344,344,344,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10778.png,0.9630805,Data-train/22186.png
Data-train/10779.png,2_1_0,482x482,482,482,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10779.png,0.9901152,Data-train/22256.png
Data-train/10780.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10780.png,0.9243206,Data-train/22004.png
Data-train/10781.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10781.png,0.921502,Data-train/21924.png
Data-train/10782.png,2_1_0,186x186,186,186,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10782.png,0.9068264,Data-train/22175.png
Data-train/10784.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10784.png,0.9050572,Data-train/21733.png
Data-train/10787.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10787.png,0.9689853,Data-train/22087.png
Data-train/10788.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10788.png,0.9549283,Data-train/22001.png
Data-train/10790.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10790.png,0.9941056,Data-train/22186.png
Data-train/10793.png,2_1_0,492x492,492,492,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10793.png,0.98208344,Data-train/22079.png
Data-train/10794.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10794.png,0.95154905,Data-train/22133.png
Data-train/10795.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10795.png,0.95035625,Data-train/22335.png
Data-train/10796.png,2_1_1,278x278,278,278,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10796.png,0.9639241,Data-train/22209.png
Data-train/10798.png,2_1_0,646x646,646,646,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10798.png,1.0000002,Data-train/21766.png
Data-train/10799.png,2_1_0,484x484,484,484,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10799.png,1.0,Data-train/21533.png
Data-train/10800.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10800.png,0.97689736,Data-train/21766.png
Data-train/10802.png,2_1_1,304x304,304,304,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10802.png,0.9107264,Data-train/22254.png
Data-train/10803.png,2_1_0,530x530,530,530,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10803.png,0.9001154,Data-train/22002.png
Data-train/10804.png,2_1_0,958x958,958,958,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10804.png,0.9999993,Data-train/22262.png
Data-train/10805.png,2_1_0,167x167,167,167,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10805.png,0.9066432,Data-train/21765.png
Data-train/10806.png,2_1_0,487x487,487,487,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10806.png,0.98870134,Data-train/22322.png
Data-train/10807.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10807.png,0.9292986,Data-train/22340.png
Data-train/10808.png,2_1_0,352x352,352,352,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10808.png,0.9003979,Data-train/21816.png
Data-train/10811.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10811.png,0.95639694,Data-train/21835.png
Data-train/10813.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10813.png,0.96725,Data-train/21789.png
Data-train/10815.png,2_1_0,493x493,493,493,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10815.png,0.97718257,Data-train/22350.png
Data-train/10816.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10816.png,0.9411113,Data-train/21930.png
Data-train/10817.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10817.png,0.92670107,Data-train/21886.png
Data-train/10818.png,2_1_0,249x249,249,249,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10818.png,0.9443197,Data-train/22023.png
Data-train/10819.png,2_1_0,534x534,534,534,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10819.png,0.9909241,Data-train/22046.png
Data-train/10821.png,2_1_0,497x497,497,497,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10821.png,0.9011055,Data-train/21709.png
Data-train/10822.png,2_1_0,552x552,552,552,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10822.png,0.95704067,Data-train/22302.png
Data-train/10824.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10824.png,0.91916287,Data-train/21966.png
Data-train/10825.png,2_1_1,275x275,275,275,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10825.png,0.9899734,Data-train/21897.png
Data-train/10828.png,2_1_0,518x518,518,518,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10828.png,0.93297195,Data-train/22322.png
Data-train/10830.png,2_1_0,290x290,290,290,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10830.png,0.98773074,Data-train/21953.png
Data-train/10831.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10831.png,0.9325736,Data-train/21916.png
Data-train/10832.png,2_1_1,579x579,579,579,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10832.png,0.9884821,Data-train/21925.png
Data-train/10834.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10834.png,0.93666327,Data-train/21622.png
Data-train/10835.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10835.png,0.9367037,Data-train/22068.png
Data-train/10838.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10838.png,0.9415026,Data-train/22289.png
Data-train/10839.png,2_1_0,409x409,409,409,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10839.png,0.9539882,Data-train/22301.png
Data-train/10840.png,2_1_0,359x359,359,359,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10840.png,0.969476,Data-train/21671.png
Data-train/10841.png,2_1_0,387x387,387,387,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10841.png,0.92714244,Data-train/21580.png
Data-train/10844.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10844.png,0.9112596,Data-train/21927.png
Data-train/10845.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10845.png,0.9589124,Data-train/21544.png
Data-train/10847.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10847.png,0.9444333,Data-train/21767.png
Data-train/10848.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10848.png,0.95728296,Data-train/21649.png
Data-train/10849.png,2_1_0,518x518,518,518,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10849.png,0.91568875,Data-train/22213.png
Data-train/10850.png,2_1_0,532x532,532,532,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10850.png,0.9696516,Data-train/21977.png
Data-train/10852.png,2_1_0,252x252,252,252,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10852.png,0.96601045,Data-train/22080.png
Data-train/10854.png,2_1_0,211x211,211,211,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10854.png,0.9637226,Data-train/22169.png
Data-train/10857.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10857.png,0.98044366,Data-train/22294.png
Data-train/10859.png,2_1_0,179x179,179,179,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10859.png,0.9912585,Data-train/22299.png
Data-train/10862.png,2_1_0,311x311,311,311,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10862.png,1.0000002,Data-train/21725.png
Data-train/10863.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10863.png,0.9689209,Data-train/21885.png
Data-train/10865.png,2_1_0,612x612,612,612,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10865.png,0.93784857,Data-train/21750.png
Data-train/10866.png,2_1_0,735x735,735,735,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10866.png,0.99712336,Data-train/21565.png
Data-train/10868.png,2_1_0,785x785,785,785,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10868.png,0.99999994,Data-train/21575.png
Data-train/10870.png,2_1_0,571x571,571,571,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10870.png,0.93492085,Data-train/21864.png
Data-train/10871.png,2_1_0,601x601,601,601,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10871.png,0.99305433,Data-train/21976.png
Data-train/10872.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10872.png,0.9675406,Data-train/21623.png
Data-train/10877.png,2_1_1,196x196,196,196,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10877.png,0.95393014,Data-train/21746.png
Data-train/10878.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10878.png,0.97602814,Data-train/22359.png
Data-train/10879.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10879.png,0.9686657,Data-train/21703.png
Data-train/10880.png,2_1_0,300x300,300,300,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10880.png,0.9855305,Data-train/21900.png
Data-train/10881.png,2_1_0,578x578,578,578,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10881.png,0.9261807,Data-train/21877.png
Data-train/10882.png,2_1_0,420x420,420,420,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10882.png,0.9029347,Data-train/22365.png
Data-train/10885.png,2_1_0,529x529,529,529,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10885.png,0.92976415,Data-train/22021.png
Data-train/10886.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10886.png,0.9782725,Data-train/21972.png
Data-train/10887.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10887.png,0.97498226,Data-train/22097.png
Data-train/10889.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10889.png,0.97592497,Data-train/21777.png
Data-train/10891.png,2_1_0,275x275,275,275,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10891.png,0.9904357,Data-train/21784.png
Data-train/10892.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10892.png,0.92030907,Data-train/22135.png
Data-train/10894.png,2_1_0,524x524,524,524,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10894.png,0.9130603,Data-train/21931.png
Data-train/10897.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10897.png,0.92894256,Data-train/21952.png
Data-train/10898.png,2_1_0,638x638,638,638,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10898.png,0.99999976,Data-train/21681.png
Data-train/10899.png,2_1_0,768x768,768,768,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10899.png,0.9875066,Data-train/22339.png
Data-train/10900.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10900.png,0.9425248,Data-train/21658.png
Data-train/10901.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10901.png,0.95695263,Data-train/22200.png
Data-train/10902.png,2_1_0,647x647,647,647,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10902.png,0.9894588,Data-train/21747.png
Data-train/10903.png,2_1_0,1080x1080,1080,1080,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10903.png,0.9931974,Data-train/21590.png
Data-train/10904.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10904.png,0.9854284,Data-train/21716.png
Data-train/10905.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10905.png,0.94866395,Data-train/22275.png
Data-train/10907.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10907.png,0.9580399,Data-train/22061.png
Data-train/10908.png,2_1_0,329x329,329,329,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10908.png,0.98489964,Data-train/21776.png
Data-train/10909.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10909.png,0.9333327,Data-train/21825.png
Data-train/10910.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10910.png,0.9700451,Data-train/21746.png
Data-train/10911.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10911.png,0.92652756,Data-train/21667.png
Data-train/10912.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10912.png,0.9492276,Data-train/22134.png
Data-train/10913.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10913.png,0.93648887,Data-train/22230.png
Data-train/10915.png,2_1_0,216x216,216,216,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10915.png,0.99951535,Data-train/21821.png
Data-train/10916.png,2_1_0,520x520,520,520,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10916.png,0.98370975,Data-train/21903.png
Data-train/10917.png,2_1_0,529x529,529,529,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10917.png,0.91511273,Data-train/22227.png
Data-train/10918.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10918.png,0.9295571,Data-train/21782.png
Data-train/10920.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10920.png,0.92671967,Data-train/22257.png
Data-train/10921.png,2_1_0,509x509,509,509,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10921.png,0.9330611,Data-train/21536.png
Data-train/10922.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10922.png,0.9432228,Data-train/21716.png
Data-train/10926.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10926.png,0.9837891,Data-train/21772.png
Data-train/10927.png,2_1_0,435x435,435,435,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10927.png,1.0000005,Data-train/22294.png
Data-train/10928.png,2_1_0,248x248,248,248,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10928.png,0.9303164,Data-train/21940.png
Data-train/10930.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10930.png,0.95095146,Data-train/22255.png
Data-train/10932.png,2_1_0,509x509,509,509,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10932.png,0.9650876,Data-train/22360.png
Data-train/10933.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10933.png,0.96215284,Data-train/22210.png
Data-train/10935.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10935.png,0.94488275,Data-train/22257.png
Data-train/10937.png,2_1_0,659x659,659,659,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10937.png,0.962309,Data-train/21760.png
Data-train/10940.png,2_1_0,480x480,480,480,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10940.png,0.94745326,Data-train/22239.png
Data-train/10941.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10941.png,0.9598789,Data-train/21755.png
Data-train/10943.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10943.png,0.9788482,Data-train/21626.png
Data-train/10945.png,2_1_0,832x832,832,832,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10945.png,0.998121,Data-train/22052.png
Data-train/10946.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10946.png,0.95121706,Data-train/21590.png
Data-train/10947.png,2_1_0,1036x1036,1036,1036,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10947.png,0.9894718,Data-train/21845.png
Data-train/10949.png,2_1_0,526x526,526,526,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10949.png,1.0000001,Data-train/22133.png
Data-train/10950.png,2_1_0,271x271,271,271,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10950.png,1.0,Data-train/21556.png
Data-train/10953.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10953.png,0.9507009,Data-train/22018.png
Data-train/10954.png,2_1_0,647x647,647,647,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10954.png,0.97414255,Data-train/22125.png
Data-train/10955.png,2_1_0,430x430,430,430,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10955.png,0.996858,Data-train/22060.png
Data-train/10956.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10956.png,0.9930196,Data-train/21777.png
Data-train/10957.png,2_1_0,678x678,678,678,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10957.png,0.9789077,Data-train/21689.png
Data-train/10958.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10958.png,0.90463924,Data-train/21622.png
Data-train/10959.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10959.png,0.92940456,Data-train/21625.png
Data-train/10963.png,2_1_0,256x256,256,256,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10963.png,0.9501153,Data-train/22185.png
Data-train/10964.png,2_1_0,552x552,552,552,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10964.png,0.9906706,Data-train/21952.png
Data-train/10965.png,2_1_0,268x268,268,268,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10965.png,0.98778147,Data-train/21911.png
Data-train/10966.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10966.png,0.96261704,Data-train/21846.png
Data-train/10968.png,2_1_0,526x526,526,526,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10968.png,0.98421717,Data-train/22331.png
Data-train/10971.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10971.png,0.9840016,Data-train/22140.png
Data-train/10972.png,2_1_0,205x205,205,205,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10972.png,0.9523448,Data-train/21624.png
Data-train/10973.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10973.png,0.95595694,Data-train/21589.png
Data-train/10975.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10975.png,0.9578284,Data-train/22185.png
Data-train/10976.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10976.png,0.9739206,Data-train/22030.png
Data-train/10978.png,2_1_0,541x541,541,541,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10978.png,0.9976245,Data-train/21907.png
Data-train/10979.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10979.png,0.9692445,Data-train/21862.png
Data-train/10981.png,2_1_0,779x779,779,779,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10981.png,0.93830895,Data-train/21600.png
Data-train/10986.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10986.png,0.9728087,Data-train/21590.png
Data-train/10988.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10988.png,0.96524584,Data-train/21891.png
Data-train/10989.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10989.png,0.92842615,Data-train/21841.png
Data-train/10990.png,2_1_0,268x268,268,268,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10990.png,0.98973453,Data-train/21640.png
Data-train/10992.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10992.png,0.9789772,Data-train/21674.png
Data-train/10994.png,2_1_1,483x483,483,483,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10994.png,0.99464333,Data-train/21918.png
Data-train/10995.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10995.png,0.9607479,Data-train/22081.png
Data-train/10996.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10996.png,0.9140593,Data-train/21695.png
Data-train/11005.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/11005.png,0.96438926,Data-train/22355.png
Data-train/11007.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/11007.png,0.95816374,Data-train/21683.png
Data-train/11008.png,2_1_0,406x406,406,406,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/11008.png,0.97569567,Data-train/21693.png
Data-train/11009.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/11009.png,0.95728374,Data-train/22167.png
Data-train/11010.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/11010.png,0.9613385,Data-train/21580.png
