path,label_original,resolution,height,width,class,category,type,label,abs_path,max_live_sim,paired_live_path,x1,y1,x2,y2
Data-train/10236.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10236.png,0.99673456,Data-train/22210.png,51,55,165,194
Data-train/10238.png,2_1_0,673x673,673,673,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10238.png,0.9848325,Data-train/21760.png,121,62,539,584
Data-train/10240.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10240.png,0.9114091,Data-train/21923.png,50,25,180,196
Data-train/10241.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10241.png,0.9556829,Data-train/21830.png,40,11,196,199
Data-train/10243.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10243.png,0.9603348,Data-train/21580.png,39,5,191,207
Data-train/10244.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10244.png,0.9615315,Data-train/21584.png,55,30,181,198
Data-train/10245.png,2_1_0,253x253,253,253,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10245.png,0.95052695,Data-train/22062.png,49,19,206,229
Data-train/10246.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10246.png,0.9457207,Data-train/22093.png,42,26,181,203
Data-train/10247.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10247.png,0.9623779,Data-train/22111.png,39,15,182,197
Data-train/10249.png,2_1_0,557x557,557,557,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10249.png,0.9934379,Data-train/21912.png,99,59,455,489
Data-train/10250.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10250.png,0.9272984,Data-train/22217.png,45,19,186,204
Data-train/10252.png,2_1_0,546x546,546,546,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10252.png,0.9999584,Data-train/21584.png,125,64,442,477
Data-train/10254.png,2_1_0,321x321,321,321,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10254.png,0.9472697,Data-train/21983.png,60,33,266,283
Data-train/10255.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10255.png,0.91036904,Data-train/22055.png,44,17,181,192
Data-train/10256.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10256.png,0.97320914,Data-train/21675.png,41,13,189,191
Data-train/10258.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10258.png,0.94770277,Data-train/21891.png,39,22,191,201
Data-train/10259.png,2_1_0,1193x1193,1193,1193,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10259.png,1.0000001,Data-train/21822.png,186,101,970,1086
Data-train/10260.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10260.png,0.9093201,Data-train/21609.png,44,13,187,205
Data-train/10261.png,2_1_0,435x435,435,435,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10261.png,1.0,Data-train/22093.png,80,56,344,387
Data-train/10264.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10264.png,0.94944227,Data-train/22309.png,47,17,191,205
Data-train/10266.png,2_1_0,350x350,350,350,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10266.png,0.9579593,Data-train/21733.png,56,15,293,311
Data-train/10268.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10268.png,0.972592,Data-train/21891.png,36,17,192,202
Data-train/10269.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10269.png,0.947237,Data-train/22302.png,37,20,173,204
Data-train/10270.png,2_1_0,501x501,501,501,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10270.png,1.0000001,Data-train/22134.png,105,34,403,450
Data-train/10271.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10271.png,0.9527745,Data-train/21559.png,41,8,193,207
Data-train/10272.png,2_1_0,480x480,480,480,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10272.png,0.9697783,Data-train/22274.png,100,65,375,415
Data-train/10274.png,2_1_0,442x442,442,442,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10274.png,1.0,Data-train/22296.png,100,56,348,385
Data-train/10277.png,2_1_0,286x286,286,286,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10277.png,0.9472583,Data-train/21929.png,53,33,236,246
Data-train/10278.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10278.png,0.9534191,Data-train/21691.png,42,24,186,190
Data-train/10280.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10280.png,0.9424153,Data-train/21636.png,43,39,187,203
Data-train/10281.png,2_1_0,206x206,206,206,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10281.png,0.9262276,Data-train/21652.png,30,25,168,185
Data-train/10283.png,2_1_0,472x472,472,472,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10283.png,0.9999999,Data-train/21673.png,88,54,401,444
Data-train/10284.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10284.png,0.97538936,Data-train/21959.png,36,27,180,202
Data-train/10285.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10285.png,0.9452263,Data-train/21829.png,46,39,176,198
Data-train/10288.png,2_1_0,532x532,532,532,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10288.png,0.97975624,Data-train/22014.png,89,71,414,471
Data-train/10289.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10289.png,0.9596496,Data-train/21784.png,41,22,191,195
Data-train/10290.png,2_1_0,524x524,524,524,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10290.png,0.9919999,Data-train/22295.png,102,14,436,478
Data-train/10292.png,2_1_0,599x599,599,599,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10292.png,0.95831573,Data-train/22091.png,121,88,459,507
Data-train/10293.png,2_1_0,452x452,452,452,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10293.png,0.9986954,Data-train/22036.png,84,33,368,412
Data-train/10294.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10294.png,0.96399176,Data-train/21602.png,39,21,189,201
Data-train/10296.png,2_1_0,466x466,466,466,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10296.png,0.9682912,Data-train/22013.png,89,38,395,417
Data-train/10297.png,2_1_0,297x297,297,297,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10297.png,0.9507433,Data-train/21869.png,46,21,244,257
Data-train/10298.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10298.png,0.9548229,Data-train/21893.png,37,12,186,199
Data-train/10301.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10301.png,0.9254716,Data-train/22024.png,38,14,186,199
Data-train/10302.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10302.png,0.9665384,Data-train/22233.png,46,36,174,204
Data-train/10303.png,2_1_0,420x420,420,420,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10303.png,0.9012691,Data-train/22365.png,80,40,343,378
Data-train/10304.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10304.png,0.9450444,Data-train/21633.png,48,32,181,192
Data-train/10307.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10307.png,0.9499461,Data-train/21938.png,39,24,181,195
Data-train/10308.png,2_1_0,611x611,611,611,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10308.png,1.0,Data-train/21655.png,109,73,494,528
Data-train/10309.png,2_1_0,659x659,659,659,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10309.png,0.90368426,Data-train/22309.png,141,76,515,559
Data-train/10310.png,2_1_0,563x563,563,563,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10310.png,0.9999677,Data-train/22298.png,52,57,422,483
Data-train/10311.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10311.png,0.95605385,Data-train/21848.png,27,6,180,206
Data-train/10312.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10312.png,0.99205774,Data-train/22072.png,52,25,181,197
Data-train/10313.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10313.png,0.9362104,Data-train/21778.png,53,19,209,210
Data-train/10314.png,2_1_0,315x315,315,315,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10314.png,0.9610559,Data-train/22355.png,59,23,255,282
Data-train/10315.png,2_1_0,698x698,698,698,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10315.png,0.99999976,Data-train/21724.png,129,57,570,588
Data-train/10316.png,2_1_0,211x211,211,211,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10316.png,0.940086,Data-train/22026.png,38,21,172,185
Data-train/10317.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10317.png,0.92492884,Data-train/21658.png,44,26,177,192
Data-train/10318.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10318.png,0.962309,Data-train/21623.png,44,25,188,202
Data-train/10320.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10320.png,0.9436523,Data-train/22048.png,45,17,176,188
Data-train/10321.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10321.png,0.90952027,Data-train/21813.png,38,14,188,204
Data-train/10322.png,2_1_0,530x530,530,530,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10322.png,0.90891373,Data-train/21880.png,91,55,440,468
Data-train/10324.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10324.png,0.98384726,Data-train/21583.png,37,22,189,200
Data-train/10326.png,2_1_0,532x532,532,532,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10326.png,0.9427625,Data-train/22145.png,96,47,437,489
Data-train/10327.png,2_1_1,554x554,554,554,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10327.png,0.9940387,Data-train/22280.png,95,48,447,505
Data-train/10328.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10328.png,0.94378763,Data-train/22133.png,50,26,181,201
Data-train/10330.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10330.png,0.94331264,Data-train/21869.png,36,15,186,194
Data-train/10331.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10331.png,0.9514871,Data-train/22245.png,31,27,185,211
Data-train/10334.png,2_1_1,494x494,494,494,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10334.png,0.9887668,Data-train/21569.png,97,56,406,451
Data-train/10335.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10335.png,0.9587494,Data-train/21786.png,45,22,185,207
Data-train/10336.png,2_1_1,480x480,480,480,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10336.png,0.97303677,Data-train/22274.png,99,62,378,416
Data-train/10337.png,2_1_0,497x497,497,497,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10337.png,0.9349574,Data-train/21618.png,89,79,406,442
Data-train/10338.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10338.png,0.92900115,Data-train/21617.png,59,37,199,197
Data-train/10339.png,2_1_0,728x728,728,728,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10339.png,0.99987376,Data-train/21603.png,126,54,611,662
Data-train/10341.png,2_1_0,492x492,492,492,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10341.png,0.9229541,Data-train/22156.png,94,50,400,439
Data-train/10342.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10342.png,0.93607855,Data-train/22134.png,48,21,177,191
Data-train/10344.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10344.png,0.9816767,Data-train/21845.png,52,19,194,215
Data-train/10345.png,2_1_0,508x508,508,508,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10345.png,0.98080575,Data-train/22228.png,89,23,417,459
Data-train/10347.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10347.png,0.9148487,Data-train/21666.png,40,12,184,203
Data-train/10348.png,2_1_0,575x575,575,575,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10348.png,0.9390585,Data-train/21773.png,121,29,466,496
Data-train/10349.png,2_1_0,526x526,526,526,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10349.png,0.9286288,Data-train/21941.png,96,52,440,473
Data-train/10350.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10350.png,0.91707265,Data-train/21561.png,38,28,177,194
Data-train/10351.png,2_1_0,491x491,491,491,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10351.png,0.9494089,Data-train/21804.png,90,43,393,427
Data-train/10352.png,2_1_0,328x328,328,328,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10352.png,0.98130274,Data-train/21672.png,50,30,269,301
Data-train/10356.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10356.png,0.9593948,Data-train/22173.png,49,26,184,202
Data-train/10357.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10357.png,0.9275025,Data-train/21779.png,33,26,185,202
Data-train/10358.png,2_1_0,524x524,524,524,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10358.png,0.9828327,Data-train/21966.png,111,64,443,462
Data-train/10359.png,2_1_0,640x640,640,640,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10359.png,1.0000002,Data-train/21805.png,103,74,532,578
Data-train/10360.png,2_1_0,525x525,525,525,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10360.png,0.9999993,Data-train/21994.png,93,66,424,475
Data-train/10361.png,2_1_1,427x427,427,427,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10361.png,0.9483185,Data-train/22222.png,36,43,352,426
Data-train/10363.png,2_1_0,177x177,177,177,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10363.png,0.9234627,Data-train/22275.png,38,7,151,163
Data-train/10365.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10365.png,0.9780679,Data-train/22294.png,0,16,188,223
Data-train/10367.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10367.png,0.9332112,Data-train/22142.png,55,12,198,213
Data-train/10369.png,2_1_0,364x364,364,364,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10369.png,0.97685945,Data-train/22275.png,71,27,285,303
Data-train/10371.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10371.png,0.95068395,Data-train/22065.png,44,9,193,207
Data-train/10373.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10373.png,0.9686631,Data-train/21656.png,38,33,177,195
Data-train/10376.png,2_1_0,436x436,436,436,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10376.png,0.95239484,Data-train/21567.png,95,52,362,381
Data-train/10379.png,2_1_0,369x369,369,369,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10379.png,0.9753982,Data-train/22288.png,65,27,310,336
Data-train/10380.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10380.png,0.9563241,Data-train/21937.png,29,12,192,201
Data-train/10384.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10384.png,0.9117503,Data-train/22358.png,31,16,184,202
Data-train/10388.png,2_1_0,537x537,537,537,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10388.png,0.9982802,Data-train/22170.png,99,104,423,486
Data-train/10392.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10392.png,0.9076834,Data-train/21824.png,42,7,184,206
Data-train/10393.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10393.png,0.9639404,Data-train/21956.png,36,16,187,194
Data-train/10395.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10395.png,0.96841526,Data-train/21896.png,34,17,182,196
Data-train/10396.png,2_1_1,491x491,491,491,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10396.png,0.98441505,Data-train/22071.png,92,27,421,471
Data-train/10397.png,2_1_0,310x310,310,310,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10397.png,0.94158006,Data-train/21927.png,67,31,252,274
Data-train/10399.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10399.png,0.96350896,Data-train/21861.png,41,19,189,202
Data-train/10402.png,2_1_0,282x282,282,282,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10402.png,0.939772,Data-train/21927.png,55,25,233,251
Data-train/10404.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10404.png,0.9471594,Data-train/21716.png,43,22,182,195
Data-train/10406.png,2_1_0,219x219,219,219,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10406.png,0.9246713,Data-train/21829.png,41,34,172,194
Data-train/10408.png,2_1_0,202x202,202,202,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10408.png,0.97890466,Data-train/21854.png,26,20,168,189
Data-train/10410.png,2_1_0,658x658,658,658,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10410.png,0.98444664,Data-train/21806.png,130,39,546,588
Data-train/10411.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10411.png,0.9449994,Data-train/21534.png,40,22,183,198
Data-train/10413.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10413.png,0.93771446,Data-train/21640.png,41,23,174,189
Data-train/10414.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10414.png,0.97134924,Data-train/22147.png,42,17,183,200
Data-train/10419.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10419.png,0.91298854,Data-train/21619.png,32,12,182,213
Data-train/10420.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10420.png,0.95684266,Data-train/21929.png,48,32,184,188
Data-train/10421.png,2_1_0,591x591,591,591,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10421.png,0.9996997,Data-train/21688.png,107,39,498,545
Data-train/10424.png,2_1_0,504x504,504,504,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10424.png,0.9044551,Data-train/21927.png,92,44,416,453
Data-train/10428.png,2_1_1,318x318,318,318,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10428.png,0.9167522,Data-train/21925.png,56,45,251,282
Data-train/10429.png,2_1_0,496x496,496,496,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10429.png,0.99929774,Data-train/22359.png,105,46,411,453
Data-train/10430.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10430.png,0.929334,Data-train/22045.png,38,26,190,212
Data-train/10431.png,2_1_0,672x672,672,672,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10431.png,0.9198314,Data-train/21842.png,113,74,574,640
Data-train/10432.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10432.png,0.9681804,Data-train/22084.png,39,21,181,206
Data-train/10438.png,2_1_0,494x494,494,494,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10438.png,0.9874445,Data-train/22147.png,80,27,396,447
Data-train/10439.png,2_1_0,453x453,453,453,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10439.png,0.9694842,Data-train/22271.png,54,48,368,437
Data-train/10442.png,2_1_0,313x313,313,313,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10442.png,0.96534634,Data-train/21803.png,46,6,291,305
Data-train/10445.png,2_1_0,588x588,588,588,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10445.png,0.9907662,Data-train/22238.png,107,104,442,512
Data-train/10446.png,2_1_0,170x170,170,170,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10446.png,1.0,Data-train/22165.png,30,13,146,152
Data-train/10448.png,2_1_0,1266x1266,1266,1266,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10448.png,0.99873203,Data-train/21820.png,239,148,1012,1122
Data-train/10449.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10449.png,0.9001281,Data-train/22046.png,49,35,179,201
Data-train/10450.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10450.png,0.96039736,Data-train/22254.png,41,36,181,205
Data-train/10451.png,2_1_0,449x449,449,449,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10451.png,0.9947467,Data-train/22112.png,79,40,370,409
Data-train/10452.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10452.png,0.9802902,Data-train/22073.png,47,26,173,193
Data-train/10453.png,2_1_0,455x455,455,455,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10453.png,0.9963962,Data-train/22138.png,81,52,374,410
Data-train/10457.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10457.png,0.9594606,Data-train/21751.png,41,23,183,191
Data-train/10458.png,2_1_1,472x472,472,472,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10458.png,0.96083885,Data-train/22076.png,73,8,415,422
Data-train/10459.png,2_1_0,768x768,768,768,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10459.png,0.9485333,Data-train/21605.png,149,97,612,680
Data-train/10460.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10460.png,0.9368367,Data-train/21544.png,33,1,199,204
Data-train/10461.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10461.png,0.97322214,Data-train/21986.png,38,15,186,206
Data-train/10462.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10462.png,0.9508759,Data-train/21965.png,40,29,183,201
Data-train/10463.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10463.png,0.94661343,Data-train/21708.png,26,26,174,190
Data-train/10464.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10464.png,0.9291959,Data-train/21931.png,35,18,183,205
Data-train/10465.png,2_1_0,263x263,263,263,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10465.png,0.90385014,Data-train/22189.png,64,45,213,237
Data-train/10470.png,2_1_0,546x546,546,546,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10470.png,0.9401255,Data-train/22054.png,117,67,459,475
Data-train/10473.png,2_1_1,224x224,224,224,Digital Attack,Digital Adversarial,Semantic-Level,1,/workspace/data/Data-train/10473.png,0.9688222,Data-train/21899.png,49,29,184,196
Data-train/10474.png,2_1_0,326x326,326,326,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10474.png,0.9846065,Data-train/22130.png,54,25,273,289
Data-train/10476.png,2_1_0,150x150,150,150,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10476.png,0.9888159,Data-train/22249.png,22,9,124,148
Data-train/10478.png,2_1_0,544x544,544,544,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10478.png,0.9999768,Data-train/22109.png,128,68,443,461
Data-train/10480.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10480.png,0.9194362,Data-train/21972.png,43,15,188,202
Data-train/10481.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10481.png,0.9590852,Data-train/22168.png,46,36,186,207
Data-train/10482.png,2_1_0,224x224,224,224,Digital Attack,Digital Adversarial,Pixcel-Level,1,/workspace/data/Data-train/10482.png,0.9805937,Data-train/21792.png,40,18,184,201
